PUSH  FIND  POP
26442     3670     40530     
26446     3671     40538     
26450     3672     40544     
26455     3672     40551     
26460     3673     40558     
26465     3673     40565     
26469     3674     40572     
26473     3675     40579     
26477     3676     40587     
26482     3676     40594     
26486     3677     40602     
26490     3678     40610     
26495     3678     40617     
26500     3679     40624     
26504     3680     40632     
26509     3681     40640     
26514     3681     40647     
26519     3681     40654     
26523     3682     40661     
26528     3683     40667     
26533     3684     40674     
26538     3684     40681     
26543     3685     40688     
26547     3686     40696     
26552     3686     40703     
26557     3687     40711     
26561     3688     40719     
26566     3689     40726     
26570     3690     40734     
26574     3690     40741     
26578     3691     40748     
26583     3692     40756     
26588     3693     40763     
26593     3693     40770     
26598     3693     40777     
26603     3694     40784     
26609     3694     40791     
26614     3694     40798     
26618     3694     40805     
26623     3694     40812     
26627     3695     40820     
26632     3696     40827     
26637     3697     40834     
26641     3698     40842     
26645     3699     40850     
26650     3700     40857     
26654     3701     40864     
26659     3701     40871     
26663     3702     40879     
26667     3703     40886     
26671     3704     40894     
26675     3705     40902     
26679     3706     40909     
26684     3707     40916     
26688     3708     40923     
26693     3708     40930     
26698     3708     40937     
26702     3709     40945     
26707     3710     40952     
26712     3711     40959     
26716     3712     40967     
26721     3712     40973     
26726     3713     40979     
26731     3714     40986     
26735     3715     40993     
26739     3715     40999     
26743     3716     41005     
26747     3717     41012     
26751     3717     41018     
26755     3717     41024     
26759     3718     41030     
26763     3718     41036     
26767     3718     41043     
26771     3718     41050     
26776     3719     41057     
26781     3720     41064     
26786     3720     41071     
26790     3720     41078     
26795     3721     41085     
26800     3722     41092     
26804     3723     41099     
26808     3724     41106     
26812     3724     41112     
26816     3725     41119     
26820     3726     41126     
26824     3727     41132     
26828     3727     41138     
26832     3728     41145     
26837     3729     41151     
26842     3729     41158     
26846     3729     41164     
26850     3730     41170     
26854     3731     41177     
26858     3731     41183     
26862     3731     41189     
26867     3732     41195     
26871     3733     41202     
26875     3734     41208     
26880     3735     41215     
26884     3735     41222     
26888     3735     41229     
26892     3736     41236     
26896     3736     41243     
26900     3737     41250     
26904     3737     41257     
26908     3738     41264     
26912     3739     41271     
26917     3739     41278     
26922     3740     41285     
26926     3741     41293     
26931     3742     41300     
26936     3743     41307     
26941     3743     41314     
26945     3744     41321     
26950     3745     41328     
26954     3746     41335     
26958     3747     41342     
26963     3748     41349     
26968     3749     41372     
26972     3750     41380     
26977     3751     41387     
26982     3752     41394     
26987     3752     41401     
26991     3753     41407     
26996     3753     41414     
27001     3753     41421     
27005     3754     41429     
27010     3755     41436     
27015     3756     41444     
27020     3757     41451     
27024     3758     41458     
27029     3758     41465     
27033     3759     41472     
27038     3760     41480     
27043     3761     41488     
27048     3761     41495     
27053     3762     41503     
27058     3762     41511     
27063     3763     41517     
27068     3763     41524     
27073     3763     41531     
27077     3764     41538     
27082     3765     41545     
27086     3766     41552     
27091     3766     41559     
27096     3767     41566     
27100     3768     41573     
27105     3768     41580     
27110     3768     41587     
27114     3769     41595     
27119     3770     41602     
27124     3770     41609     
27128     3770     41616     
27133     3771     41623     
27138     3772     41630     
27142     3772     41637     
27147     3773     41644     
27152     3774     41650     
27156     3775     41657     
27161     3776     41664     
27165     3776     41671     
27170     3776     41678     
27175     3777     41685     
27179     3778     41692     
27184     3779     41699     
27189     3779     41706     
27194     3780     41713     
27198     3781     41720     
27203     3781     41727     
27208     3781     41734     
27212     3782     41742     
27217     3782     41749     
27221     3783     41757     
27225     3784     41764     
27230     3784     41771     
27235     3784     41778     
27239     3785     41785     
27244     3785     41793     
27249     3785     41800     
27254     3786     41807     
27259     3786     41814     
27264     3787     41821     
27269     3788     41828     
27273     3789     41836     
27277     3790     41843     
27282     3790     41850     
27286     3791     41857     
27291     3792     41865     
27296     3793     41872     
27301     3793     41879     
27306     3794     41886     
27311     3794     41893     
27315     3795     41900     
27320     3795     41907     
27325     3795     41914     
27330     3796     41921     
27334     3797     41928     
27339     3797     41935     
27343     3797     41942     
27348     3797     41949     
27352     3798     41956     
27356     3799     41964     
27361     3800     41971     
27365     3800     41978     
27370     3801     41985     
27374     3801     41992     
27379     3801     41999     
27383     3802     42006     
27388     3802     42013     
27393     3802     42021     
27397     3803     42028     
27402     3804     42035     
27406     3805     42042     
27410     3806     42049     
27415     3806     42056     
27420     3807     42063     
27425     3808     42070     
27430     3809     42078     
27435     3809     42085     
27440     3809     42092     
27444     3810     42100     
27449     3810     42108     
27453     3811     42114     
27458     3811     42121     
27463     3812     42128     
27467     3813     42136     
27471     3814     42143     
27476     3815     42150     
27480     3816     42157     
27485     3817     42164     
27489     3818     42170     
27494     3819     42176     
27498     3819     42183     
27502     3820     42190     
27506     3821     42197     
27511     3822     42204     
27514     3823     42210     
27518     3824     42217     
27522     3824     42223     
27526     3824     42229     
27530     3825     42236     
27534     3826     42243     
27539     3827     42249     
27543     3828     42256     
27547     3829     42263     
27551     3830     42270     
27556     3830     42276     
27560     3831     42282     
27564     3831     42289     
27568     3832     42296     
27573     3833     42302     
27577     3834     42308     
27581     3834     42314     
27585     3834     42320     
27589     3834     42327     
27594     3835     42334     
27598     3836     42341     
27602     3836     42347     
27607     3837     42354     
27611     3837     42361     
27616     3838     42369     
27620     3838     42375     
27624     3838     42381     
27628     3838     42387     
27632     3839     42394     
27637     3840     42401     
27641     3841     42408     
27645     3841     42415     
27649     3842     42422     
27654     3843     42429     
27659     3844     42435     
27663     3844     42441     
27667     3844     42448     
27671     3845     42455     
27675     3846     42462     
27680     3846     42469     
27684     3846     42476     
27688     3847     42483     
27692     3848     42490     
27697     3849     42497     
27702     3850     42504     
27707     3851     42511     
27712     3852     42518     
27717     3853     42525     
27722     3853     42533     
27727     3854     42540     
27731     3855     42546     
27736     3856     42554     
27741     3856     42561     
27745     3857     42568     
27750     3857     42575     
27754     3858     42581     
27759     3858     42588     
27763     3859     42596     
27768     3860     42603     
27773     3861     42610     
27777     3862     42617     
27781     3863     42624     
27785     3864     42632     
27790     3864     42639     
27795     3864     42646     
27799     3865     42653     
27804     3865     42660     
27809     3866     42667     
27814     3867     42675     
27819     3867     42682     
27823     3867     42689     
27827     3868     42696     
27832     3869     42704     
27836     3870     42711     
27841     3870     42718     
27845     3871     42726     
27850     3872     42734     
27855     3872     42741     
27860     3873     42748     
27864     3874     42755     
27869     3874     42762     
27874     3874     42769     
27879     3875     42776     
27883     3875     42783     
27888     3876     42790     
27893     3876     42797     
27897     3877     42804     
27902     3878     42811     
27907     3879     42818     
27912     3880     42825     
27916     3881     42832     
27921     3882     42839     
27926     3882     42846     
27930     3883     42853     
27934     3883     42860     
27938     3884     42867     
27942     3885     42874     
27947     3885     42881     
27951     3886     42888     
27955     3887     42895     
27959     3888     42902     
27963     3889     42909     
27968     3890     42916     
27973     3890     42923     
27978     3891     42930     
27983     3891     42937     
27988     3892     42944     
27993     3892     42951     
27997     3893     42958     
28002     3893     42965     
28007     3893     42972     
28011     3894     42980     
28016     3894     42987     
28020     3895     42994     
28024     3896     43002     
28029     3896     43009     
28034     3896     43016     
28038     3896     43023     
28044     3897     43031     
28048     3898     43039     
28053     3898     43046     
28058     3899     43053     
28062     3900     43060     
28067     3900     43068     
28071     3901     43075     
28076     3902     43082     
28080     3903     43090     
28084     3904     43097     
28089     3905     43104     
28093     3906     43112     
28097     3907     43119     
28101     3908     43126     
28105     3908     43133     
28110     3909     43140     
28115     3910     43147     
28120     3911     43154     
28125     3912     43161     
28130     3912     43168     
28135     3912     43175     
28140     3912     43183     
28144     3912     43190     
28149     3912     43197     
28154     3912     43204     
28159     3912     43211     
28164     3913     43218     
28169     3914     43225     
28173     3915     43232     
28178     3915     43239     
28182     3916     43246     
28187     3916     43253     
28192     3917     43260     
28197     3917     43286     
28202     3918     43293     
28206     3919     43299     
28211     3919     43306     
28216     3919     43313     
28221     3920     43320     
28226     3921     43327     
28231     3922     43334     
28235     3923     43342     
28239     3924     43349     
28244     3924     43356     
28249     3925     43363     
28254     3926     43370     
28259     3927     43378     
28263     3928     43385     
28267     3929     43392     
28272     3930     43399     
28277     3930     43406     
28281     3931     43413     
28286     3932     43420     
28291     3933     43427     
28296     3934     43433     
28301     3934     43440     
28305     3934     43447     
28309     3934     43454     
28313     3935     43461     
28316     3936     43468     
28320     3937     43475     
28324     3937     43481     
28328     3938     43487     
28332     3939     43494     
28336     3940     43501     
28340     3941     43508     
28345     3941     43515     
28350     3942     43522     
28355     3942     43529     
28359     3943     43536     
28363     3944     43542     
28368     3945     43548     
28372     3946     43554     
28376     3947     43561     
28380     3948     43568     
28385     3948     43574     
28389     3949     43580     
28393     3950     43586     
28397     3951     43593     
28401     3951     43600     
28405     3952     43606     
28409     3952     43613     
28413     3952     43620     
28417     3952     43627     
28421     3953     43633     
28425     3954     43640     
28430     3954     43646     
28434     3955     43654     
28439     3956     43660     
28443     3957     43667     
28447     3957     43673     
28451     3957     43680     
28455     3957     43686     
28460     3957     43693     
28465     3958     43699     
28469     3958     43706     
28474     3958     43713     
28478     3958     43720     
28483     3959     43726     
28487     3959     43733     
28492     3960     43740     
28497     3961     43747     
28501     3962     43754     
28505     3962     43761     
28510     3963     43768     
28514     3964     43775     
28518     3964     43781     
28522     3965     43787     
28527     3965     43793     
28532     3965     43800     
28536     3966     43807     
28540     3966     43814     
28545     3966     43821     
28549     3967     43829     
28554     3967     43836     
28559     3968     43842     
28563     3969     43850     
28568     3970     43857     
28572     3971     43865     
28576     3972     43872     
28581     3973     43879     
28586     3974     43887     
28590     3975     43895     
28595     3976     43903     
28600     3977     43912     
28605     3978     43919     
28610     3978     43926     
28615     3979     43933     
28620     3980     43940     
28625     3980     43947     
28630     3981     43953     
28635     3982     43961     
28639     3983     43969     
28643     3984     43977     
28649     3985     43984     
28653     3986     43992     
28658     3987     43999     
28662     3988     44006     
28667     3989     44013     
28672     3990     44020     
28677     3991     44027     
28682     3992     44035     
28687     3993     44042     
28691     3994     44048     
28696     3995     44055     
28700     3996     44063     
28704     3997     44070     
28709     3997     44078     
28714     3997     44085     
28719     3998     44092     
28724     3999     44099     
28728     3999     44106     
28732     4000     44113     
28737     4000     44120     
28742     4000     44127     
28746     4001     44134     
28751     4002     44141     
28756     4002     44148     
28760     4003     44156     
28765     4004     44163     
28769     4005     44170     
28774     4006     44177     
28779     4006     44184     
28784     4007     44191     
28789     4008     44198     
28794     4008     44205     
28798     4009     44213     
28803     4009     44220     
28808     4010     44227     
28813     4011     44234     
28818     4011     44241     
28822     4011     44248     
28827     4011     44255     
28832     4011     44262     
28837     4012     44269     
28841     4013     44277     
28846     4013     44284     
28850     4014     44291     
28855     4014     44298     
28860     4015     44305     
28864     4016     44312     
28868     4017     44319     
28873     4017     44326     
28878     4018     44333     
28882     4019     44341     
28887     4020     44348     
28892     4021     44355     
28897     4022     44362     
28902     4022     44369     
28906     4023     44377     
28911     4023     44384     
28915     4024     44391     
28920     4024     44398     
28924     4025     44406     
28928     4026     44413     
28933     4026     44420     
28938     4027     44427     
28943     4028     44434     
28947     4029     44441     
28952     4029     44448     
28957     4029     44455     
28962     4030     44462     
28966     4031     44469     
28970     4032     44476     
28974     4033     44483     
28978     4034     44490     
28983     4035     44497     
28987     4036     44504     
28991     4036     44511     
28996     4036     44518     
29001     4037     44525     
29005     4038     44532     
29010     4038     44539     
29014     4039     44547     
29019     4039     44554     
29024     4039     44561     
29028     4040     44569     
29033     4041     44576     
29038     4042     44583     
29042     4043     44590     
29047     4044     44597     
29052     4044     44604     
29057     4045     44611     
29062     4046     44618     
29066     4047     44625     
29071     4047     44632     
29076     4048     44639     
29081     4049     44646     
29086     4049     44653     
29090     4050     44661     
29095     4050     44668     
29100     4050     44675     
29105     4050     44682     
29110     4051     44689     
29114     4052     44696     
29118     4053     44702     
29123     4053     44709     
29128     4053     44716     
29133     4054     44724     
29138     4054     44731     
29143     4055     44738     
29147     4055     44745     
29152     4055     44752     
29156     4056     44760     
29160     4057     44768     
29164     4058     44776     
29168     4059     44783     
29173     4060     44790     
29178     4061     44797     
29182     4062     44805     
29186     4063     44813     
29190     4064     44820     
29195     4065     44827     
29199     4066     44833     
29204     4067     44839     
29208     4068     44846     
29212     4069     44852     
29216     4070     44858     
29220     4071     44865     
29224     4072     44872     
29228     4073     44879     
29232     4073     44885     
29236     4073     44891     
29240     4073     44897     
29244     4073     44904     
29248     4074     44910     
29252     4075     44916     
29257     4075     44923     
29261     4075     44930     
29265     4076     44937     
29269     4077     44943     
29273     4078     44950     
29277     4078     44957     
29282     4079     44964     
29286     4080     44971     
29290     4081     44978     
29295     4081     44985     
29300     4082     44992     
29305     4082     44998     
29310     4083     45005     
29315     4084     45011     
29319     4085     45017     
29323     4085     45024     
29327     4086     45031     
29332     4087     45037     
29337     4088     45043     
29341     4088     45050     
29345     4089     45057     
29349     4089     45063     
29353     4089     45069     
29357     4090     45076     
29361     4090     45083     
29366     4091     45090     
29371     4092     45097     
29375     4092     45104     
29379     4092     45110     
29383     4092     45117     
29387     4093     45124     
29391     4093     45131     
29396     4094     45137     
29401     4094     45144     
29406     4095     45150     
29410     4095     45157     
29415     4096     45164     
29432     4097     45171     
29437     4097     45178     
29442     4097     45185     
29447     4098     45193     
29452     4098     45200     
29457     4098     45207     
29461     4099     45214     
29466     4099     45221     
29470     4100     45229     
29475     4100     45236     
29480     4101     45243     
29485     4102     45250     
29490     4102     45257     
29495     4103     45264     
29499     4104     45271     
29504     4105     45278     
29509     4106     45285     
29514     4107     45292     
29519     4108     45299     
29524     4108     45307     
29532     4109     45315     
29536     4109     45322     
29541     4110     45328     
29546     4110     45335     
29551     4111     45342     
29555     4113     45348     
29559     4114     45354     
29562     4115     45360     
29567     4115     45380     
29572     4115     45387     
29577     4116     45394     
29581     4118     45403     
29586     4119     45410     
29590     4120     45416     
29594     4121     45423     
29598     4122     45430     
29605     4123     45436     
29610     4124     45443     
29615     4125     45451     
29620     4126     45458     
29624     4127     45465     
29628     4128     45473     
29633     4129     45480     
29637     4130     45487     
29642     4130     45495     
29646     4130     45503     
29651     4131     45510     
29656     4131     45517     
29661     4132     45524     
29665     4133     45532     
29670     4133     45539     
29674     4133     45546     
29678     4134     45553     
29683     4135     45560     
29687     4136     45567     
29692     4136     45574     
29697     4136     45581     
29701     4137     45587     
29706     4137     45594     
29711     4138     45602     
29715     4139     45609     
29720     4139     45616     
29725     4140     45623     
29730     4141     45630     
29735     4142     45637     
29740     4142     45645     
29745     4143     45653     
29750     4144     45660     
29755     4145     45667     
29759     4146     45674     
29764     4147     45681     
29769     4147     45688     
29773     4148     45696     
29778     4149     45703     
29782     4150     45710     
29787     4150     45717     
29792     4150     45724     
29796     4151     45731     
29800     4152     45738     
29804     4152     45745     
29808     4153     45753     
29812     4154     45761     
29816     4155     45768     
29820     4156     45774     
29824     4156     45780     
29828     4157     45786     
29832     4157     45792     
29836     4158     45798     
29841     4159     45804     
29845     4159     45810     
29849     4160     45816     
29853     4161     45822     
29856     4161     45828     
29860     4162     45834     
29865     4163     45841     
29870     4164     45848     
29875     4164     45855     
29879     4165     45862     
29884     4165     45869     
29889     4165     45877     
29894     4166     45884     
29898     4167     45892     
29903     4168     45899     
29909     4169     45906     
29913     4169     45913     
29918     4170     45921     
29922     4171     45928     
29927     4172     45935     
29931     4172     45942     
29936     4173     45949     
29940     4174     45956     
29945     4174     45963     
29950     4174     45970     
29955     4174     45977     
29960     4174     45984     
29965     4175     45991     
29970     4176     45999     
29975     4177     46006     
29980     4177     46013     
29984     4178     46021     
29990     4179     46028     
29995     4180     46035     
29999     4180     46042     
30003     4181     46050     
30008     4182     46057     
30013     4183     46064     
30018     4183     46071     
30022     4184     46078     
30027     4184     46085     
30032     4185     46092     
30036     4185     46099     
30040     4186     46107     
30044     4187     46114     
30048     4188     46121     
30053     4189     46128     
30057     4190     46135     
30062     4191     46143     
30067     4192     46150     
30072     4193     46158     
30076     4194     46165     
30081     4194     46172     
30086     4194     46178     
30091     4195     46185     
30096     4196     46192     
30101     4196     46199     
30105     4197     46206     
30110     4198     46213     
30114     4199     46220     
30118     4200     46227     
30123     4200     46234     
30127     4201     46242     
30131     4202     46249     
30136     4202     46256     
30141     4203     46263     
30146     4204     46270     
30151     4205     46277     
30156     4205     46284     
30161     4205     46291     
30166     4205     46298     
30170     4206     46305     
30175     4206     46312     
30180     4207     46319     
30184     4208     46327     
30188     4209     46335     
30193     4210     46342     
30198     4210     46349     
30202     4211     46356     
30207     4211     46363     
30212     4212     46370     
30216     4213     46376     
30221     4213     46383     
30225     4214     46389     
30230     4215     46395     
30233     4216     46402     
30237     4217     46409     
30241     4218     46415     
30245     4218     46421     
30249     4218     46427     
30255     4219     46434     
30259     4219     46440     
30263     4219     46446     
30267     4220     46452     
30270     4221     46459     
30274     4222     46465     
30278     4222     46471     
30282     4223     46477     
30286     4223     46484     
30290     4223     46490     
30295     4224     46496     
30299     4225     46502     
30304     4226     46509     
30308     4227     46516     
30312     4228     46523     
30316     4229     46530     
30320     4230     46537     
30325     4230     46544     
30330     4230     46550     
30335     4231     46556     
30339     4232     46563     
30344     4233     46570     
30349     4234     46577     
30353     4234     46583     
30357     4234     46590     
30361     4235     46597     
30366     4235     46604     
30371     4236     46611     
30375     4236     46617     
30379     4236     46623     
30383     4237     46630     
30388     4238     46636     
30393     4238     46643     
30397     4238     46649     
30401     4239     46655     
30405     4240     46661     
30410     4240     46667     
30414     4240     46673     
30418     4240     46680     
30423     4241     46687     
30428     4242     46694     
30432     4243     46700     
30436     4243     46707     
30441     4244     46714     
30445     4244     46721     
30449     4245     46728     
30454     4245     46735     
30459     4246     46741     
30464     4246     46748     
30468     4247     46755     
30473     4248     46763     
30477     4249     46770     
30482     4250     46777     
30486     4251     46784     
30491     4251     46792     
30496     4252     46799     
30500     4253     46807     
30504     4254     46814     
30509     4255     46822     
30514     4255     46829     
30519     4256     46836     
30523     4256     46843     
30528     4256     46850     
30533     4257     46857     
30538     4258     46864     
30543     4258     46871     
30548     4258     46878     
30552     4259     46885     
30557     4260     46892     
30562     4260     46899     
30567     4261     46906     
30571     4261     46913     
30576     4261     46920     
30580     4261     46927     
30584     4262     46934     
30589     4262     46941     
30594     4262     46948     
30599     4263     46955     
30603     4264     46962     
30608     4264     46969     
30612     4265     46976     
30616     4266     46983     
30621     4266     47012     
30626     4267     47019     
30630     4268     47026     
30635     4269     47034     
30640     4269     47041     
30645     4270     47048     
30650     4271     47055     
30654     4272     47062     
30659     4273     47069     
30663     4274     47077     
30668     4274     47084     
30672     4275     47091     
30677     4276     47098     
30681     4277     47106     
30686     4277     47113     
30691     4277     47120     
30695     4278     47127     
30700     4278     47134     
30704     4279     47141     
30708     4280     47148     
30713     4281     47155     
30718     4282     47162     
30722     4283     47170     
30726     4284     47178     
30732     4285     47185     
30737     4285     47192     
30741     4286     47200     
30746     4287     47207     
30750     4287     47214     
30755     4288     47221     
30760     4289     47228     
30764     4290     47235     
30769     4290     47242     
30773     4291     47249     
30778     4292     47256     
30782     4293     47263     
30786     4294     47270     
30790     4295     47276     
30795     4296     47283     
30799     4297     47291     
30804     4297     47298     
30809     4297     47305     
30813     4298     47312     
30818     4298     47319     
30822     4299     47326     
30826     4300     47333     
30831     4301     47341     
30836     4302     47349     
30840     4303     47356     
30845     4304     47364     
30850     4305     47371     
30854     4305     47378     
30859     4305     47385     
30863     4306     47392     
30868     4307     47399     
30872     4308     47406     
30876     4309     47413     
30881     4310     47420     
30886     4311     47427     
30890     4312     47434     
30895     4312     47441     
30900     4312     47448     
30904     4312     47455     
30908     4313     47462     
30912     4314     47469     
30916     4315     47476     
30920     4316     47484     
30925     4316     47491     
30930     4317     47497     
30935     4318     47504     
30940     4319     47512     
30944     4319     47519     
30948     4319     47526     
30953     4319     47533     
30958     4320     47540     
30962     4321     47548     
30967     4321     47555     
30972     4322     47562     
30976     4323     47569     
30980     4324     47576     
30985     4325     47583     
30990     4326     47590     
30995     4326     47597     
31000     4326     47604     
31005     4326     47611     
31010     4327     47617     
31015     4327     47624     
31019     4328     47630     
31024     4328     47637     
31029     4328     47644     
31033     4329     47652     
31037     4329     47659     
31042     4330     47666     
31046     4331     47673     
31051     4332     47680     
31056     4332     47687     
31061     4333     47694     
31065     4334     47701     
31069     4335     47707     
31073     4336     47714     
31078     4337     47720     
31082     4338     47727     
31087     4339     47733     
31091     4339     47739     
31096     4340     47745     
31100     4341     47751     
31104     4342     47758     
31107     4343     47765     
31111     4344     47772     
31114     4345     47778     
31119     4346     47785     
31124     4347     47791     
31129     4348     47797     
31134     4349     47803     
31138     4349     47810     
31143     4349     47817     
31148     4350     47824     
31152     4350     47830     
31156     4350     47836     
31161     4351     47842     
31165     4351     47849     
31169     4351     47855     
31173     4351     47861     
31178     4351     47867     
31182     4352     47873     
31186     4353     47879     
31190     4354     47886     
31195     4355     47892     
31199     4356     47899     
31203     4357     47906     
31207     4358     47912     
31212     4359     47918     
31216     4359     47924     
31220     4360     47931     
31224     4360     47938     
31228     4361     47945     
31232     4362     47952     
31236     4363     47958     
31240     4363     47964     
31244     4364     47971     
31248     4364     47978     
31252     4365     47985     
31257     4366     47991     
31262     4367     47997     
31267     4367     48004     
31271     4368     48012     
31276     4369     48019     
31280     4370     48025     
31285     4370     48032     
31289     4371     48039     
31293     4372     48046     
31298     4372     48053     
31303     4373     48060     
31307     4374     48068     
31312     4375     48076     
31316     4375     48083     
31321     4375     48090     
31325     4376     48097     
31329     4377     48105     
31333     4378     48112     
31337     4379     48119     
31341     4380     48127     
31346     4381     48134     
31351     4382     48141     
31356     4383     48149     
31361     4384     48157     
31365     4385     48163     
31369     4386     48171     
31374     4387     48178     
31379     4388     48186     
31384     4388     48193     
31389     4388     48200     
31394     4389     48207     
31399     4390     48214     
31404     4391     48221     
31408     4392     48229     
31413     4392     48236     
31417     4393     48244     
31422     4394     48251     
31427     4395     48258     
31432     4395     48266     
31437     4396     48273     
31442     4396     48280     
31446     4397     48287     
31450     4398     48294     
31455     4399     48302     
31461     4400     48309     
31466     4400     48316     
31471     4401     48323     
31476     4402     48330     
31480     4403     48338     
31485     4404     48344     
31490     4405     48351     
31494     4405     48357     
31498     4406     48367     
31503     4408     48377     
31509     4409     48387     
31514     4410     48396     
31518     4411     48402     
31522     4412     48409     
31527     4413     48416     
31531     4413     48423     
31536     4414     48431     
31540     4415     48438     
31544     4416     48445     
31549     4417     48451     
31553     4418     48458     
31557     4419     48464     
31561     4420     48471     
31565     4420     48477     
31569     4421     48483     
31573     4422     48490     
31577     4423     48498     
31582     4424     48505     
31587     4424     48512     
31592     4425     48520     
31597     4425     48527     
31602     4425     48535     
31607     4426     48542     
31611     4427     48549     
31616     4428     48556     
31620     4429     48564     
31625     4429     48571     
31630     4430     48578     
31635     4431     48585     
31640     4432     48592     
31644     4433     48600     
31649     4434     48607     
31653     4434     48615     
31657     4435     48623     
31662     4435     48630     
31667     4435     48637     
31671     4436     48645     
31675     4436     48652     
31679     4436     48659     
31683     4436     48666     
31687     4436     48673     
31691     4436     48680     
31695     4436     48687     
31699     4436     48694     
31704     4437     48701     
31708     4437     48708     
31712     4437     48715     
31716     4438     48722     
31721     4438     48729     
31726     4439     48736     
31730     4440     48743     
31734     4441     48750     
31739     4442     48757     
31743     4442     48764     
31747     4442     48771     
31751     4443     48778     
31755     4444     48785     
31759     4444     48793     
31764     4445     48800     
31769     4446     48807     
31774     4446     48814     
31778     4446     48821     
31782     4446     48828     
31786     4446     48836     
31791     4447     48844     
31796     4448     48850     
31801     4449     48857     
31806     4450     48864     
31811     4450     48871     
31815     4451     48879     
31820     4451     48886     
31825     4452     48893     
31830     4453     48900     
31835     4453     48907     
31839     4453     48915     
31844     4454     48924     
31849     4455     48933     
31855     4456     48942     
31860     4457     48951     
31864     4458     48958     
31868     4459     48965     
31872     4460     48972     
31877     4461     48980     
31882     4462     48986     
31886     4462     48992     
31890     4463     48998     
31895     4464     49007     
31901     4464     49016     
31906     4465     49026     
31911     4466     49034     
31915     4466     49040     
31919     4466     49046     
31923     4466     49052     
31930     4467     49059     
31934     4468     49066     
31937     4468     49072     
31941     4468     49078     
31946     4469     49085     
31951     4470     49091     
31955     4471     49097     
31959     4471     49104     
31964     4471     49110     
31968     4472     49116     
31972     4473     49123     
31976     4474     49130     
31981     4475     49137     
31985     4476     49143     
31989     4477     49149     
31993     4477     49156     
31997     4477     49162     
32001     4479     49168     
32007     4480     49174     
32011     4480     49181     
32016     4480     49187     
32021     4481     49194     
32026     4481     49201     
32031     4482     49207     
32036     4482     49214     
32040     4483     49221     
32045     4484     49228     
32050     4485     49235     
32055     4486     49241     
32060     4486     49248     
32064     4487     49255     
32069     4487     49262     
32073     4488     49269     
32077     4488     49276     
32081     4489     49283     
32086     4490     49290     
32090     4490     49297     
32095     4490     49304     
32099     4491     49311     
32104     4491     49318     
32108     4491     49325     
32113     4491     49332     
32117     4492     49340     
32122     4493     49347     
32127     4494     49354     
32131     4495     49360     
32136     4495     49367     
32141     4496     49374     
32146     4496     49381     
32151     4497     49388     
32156     4498     49395     
32160     4499     49402     
32165     4499     49409     
32170     4499     49416     
32174     4500     49423     
32179     4500     49430     
32183     4501     49437     
32188     4501     49444     
32193     4502     49451     
32197     4503     49459     
32202     4504     49466     
32206     4504     49473     
32211     4505     49480     
32215     4506     49487     
32220     4507     49495     
32224     4507     49502     
32229     4508     49509     
32233     4509     49516     
32237     4509     49523     
32242     4510     49530     
32247     4511     49538     
32252     4511     49545     
32257     4511     49552     
32262     4512     49559     
32267     4512     49566     
32272     4512     49573     
32277     4513     49580     
32282     4514     49587     
32286     4515     49593     
32291     4515     49600     
32295     4516     49607     
32300     4516     49614     
32305     4516     49621     
32309     4517     49628     
32313     4518     49636     
32317     4519     49643     
32322     4519     49650     
32327     4520     49657     
32331     4520     49664     
32336     4520     49671     
32340     4521     49678     
32345     4521     49685     
32350     4521     49692     
32355     4521     49699     
32359     4522     49705     
32364     4523     49711     
32368     4524     49718     
32372     4525     49725     
32376     4526     49732     
32381     4527     49738     
32385     4528     49744     
32389     4528     49750     
32393     4529     49757     
32396     4530     49764     
32400     4530     49771     
32405     4531     49778     
32409     4531     49784     
32413     4532     49791     
32418     4532     49796     
32422     4533     49803     
32427     4534     49810     
32431     4535     49817     
32435     4535     49824     
32439     4536     49830     
32443     4537     49837     
32448     4538     49844     
32453     4539     49851     
32457     4540     49857     
32461     4540     49864     
32465     4540     49871     
32469     4541     49878     
32473     4542     49884     
32477     4542     49890     
32480     4543     49896     
32485     4544     49903     
32489     4545     49910     
32493     4545     49916     
32497     4545     49923     
32502     4546     49929     
32506     4546     49936     
32511     4546     49942     
32515     4546     49948     
32520     4547     49955     
32524     4548     49962     
32529     4549     49969     
32534     4550     49977     
32539     4551     49985     
32543     4551     49992     
32547     4552     49999     
32551     4553     50007     
32556     4554     50013     
32561     4554     50020     
32566     4554     50027     
32570     4555     50035     
32576     4556     50041     
32581     4557     50048     
32586     4557     50055     
32591     4558     50062     
32595     4559     50069     
32600     4560     50076     
32605     4560     50083     
32610     4560     50090     
32615     4561     50097     
32620     4561     50104     
32624     4562     50111     
32629     4562     50118     
32634     4562     50125     
32639     4563     50132     
32644     4563     50139     
32648     4564     50146     
32652     4565     50154     
32657     4565     50161     
32662     4565     50168     
32667     4565     50175     
32671     4566     50183     
32676     4567     50190     
32681     4567     50197     
32686     4568     50204     
32691     4569     50211     
32696     4570     50218     
32700     4571     50226     
32705     4572     50233     
32709     4573     50241     
32714     4574     50249     
32719     4574     50256     
32723     4575     50263     
32728     4575     50270     
32733     4575     50277     
32738     4576     50284     
32742     4577     50290     
32747     4578     50297     
32752     4578     50304     
32757     4578     50311     
32762     4579     50318     
32766     4580     50326     
32771     4580     50333     
32775     4581     50340     
32780     4581     50347     
32784     4582     50355     
32788     4583     50362     
32793     4583     50369     
